r_km,epsratio
11.454337899543379,0.012523688742133993
11.508904109589041,0.01237476597268914
11.563470319634703,0.012235319074975218
11.618036529680365,0.012104872555882384
11.672602739726027,0.011982964284998426
11.72716894977169,0.011869146008704992
11.781735159817352,0.011762983768468889
11.836301369863014,0.011664058228542983
11.890867579908676,0.011571964918413506
11.945433789954338,0.011486314395408587
12.0,0.011406732332919146
